"","taskId","img0Id","img1ID","img0Name","img1Name","user","winner"
"475",113,236,243,"17_ohsu-0049-nv-14-OS-posterior2.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",1
"476",114,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","karyn",1
"477",115,234,243,"93_ohsu-0072-2-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"478",116,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",-1
"479",117,234,243,"93_ohsu-0072-2-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"480",118,237,245,"9_miam-0014-3-os.BMP","45_ohsu-0001-6-os-posterior2.bmp","karyn",1
"481",119,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","karyn",1
"482",120,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","karyn",1
"483",121,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","karyn",1
"484",122,239,242,"13_4_Full.JPG","29_miam-0018-5-od.BMP","karyn",1
"485",123,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",-1
"486",124,232,241,"53_ohsu-0041-am-1st-OD-posterior.bmp","61_miam--0027-2-od.BMP","karyn",-1
"487",125,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",-1
"488",126,238,235,"73_ohsu-0031-cc-3rd-OS-posterior.bmp","37_miam-0018-4-os.BMP","karyn",-1
"489",127,238,235,"73_ohsu-0031-cc-3rd-OS-posterior.bmp","37_miam-0018-4-os.BMP","karyn",-1
"490",128,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"491",129,245,237,"45_ohsu-0001-6-os-posterior2.bmp","9_miam-0014-3-os.BMP","karyn",1
"492",130,236,243,"17_ohsu-0049-nv-14-OS-posterior2.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",1
"493",131,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","karyn",-1
"494",132,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","karyn",1
"495",133,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","karyn",1
"496",134,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","karyn",1
"497",135,241,228,"61_miam--0027-2-od.BMP","65_ohsu-0060-3-OS-posterior.bmp","karyn",1
"498",136,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","karyn",1
"499",137,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","karyn",-1
"500",138,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","karyn",1
"501",139,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"502",140,237,245,"9_miam-0014-3-os.BMP","45_ohsu-0001-6-os-posterior2.bmp","karyn",1
"503",141,237,245,"9_miam-0014-3-os.BMP","45_ohsu-0001-6-os-posterior2.bmp","karyn",1
"504",142,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"505",143,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","karyn",1
"506",144,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","karyn",-1
"507",145,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",-1
"508",146,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",-1
"509",147,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","karyn",-1
"510",148,236,243,"17_ohsu-0049-nv-14-OS-posterior2.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",1
"511",149,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","karyn",-1
"512",150,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","karyn",1
"513",151,237,245,"9_miam-0014-3-os.BMP","45_ohsu-0001-6-os-posterior2.bmp","karyn",1
"514",152,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","karyn",1
"515",153,245,237,"45_ohsu-0001-6-os-posterior2.bmp","9_miam-0014-3-os.BMP","karyn",1
"516",154,245,237,"45_ohsu-0001-6-os-posterior2.bmp","9_miam-0014-3-os.BMP","karyn",1
"517",155,240,241,"5_ohsu-0054-5-os.bmp","61_miam--0027-2-od.BMP","karyn",1
"518",156,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","karyn",1
"519",157,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","karyn",1
"520",158,236,243,"17_ohsu-0049-nv-14-OS-posterior2.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",1
"521",159,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","karyn",-1
"522",160,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","karyn",-1
"523",161,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",1
"524",162,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","karyn",-1
"525",163,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",1
"526",164,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",1
"527",165,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",1
"528",166,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","karyn",1
"529",167,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","karyn",-1
"530",168,235,244,"37_miam-0018-4-os.BMP","21_ohsu-0124-6-OS-posterior.bmp","karyn",-1
"531",169,239,242,"13_4_Full.JPG","29_miam-0018-5-od.BMP","karyn",1
"532",170,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",-1
"533",171,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","karyn",-1
"534",172,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",1
"535",173,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","karyn",1
"536",174,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","karyn",-1
"537",175,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","karyn",1
"538",176,232,241,"53_ohsu-0041-am-1st-OD-posterior.bmp","61_miam--0027-2-od.BMP","karyn",-1
"539",177,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",1
"540",178,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",-1
"541",179,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","karyn",1
"542",180,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","karyn",1
"543",181,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","karyn",1
"544",182,232,241,"53_ohsu-0041-am-1st-OD-posterior.bmp","61_miam--0027-2-od.BMP","karyn",-1
"545",183,237,245,"9_miam-0014-3-os.BMP","45_ohsu-0001-6-os-posterior2.bmp","karyn",1
"546",184,232,241,"53_ohsu-0041-am-1st-OD-posterior.bmp","61_miam--0027-2-od.BMP","karyn",-1
"547",185,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","karyn",-1
"548",186,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","karyn",-1
"549",187,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","karyn",1
"550",188,241,228,"61_miam--0027-2-od.BMP","65_ohsu-0060-3-OS-posterior.bmp","karyn",-1
"551",189,232,241,"53_ohsu-0041-am-1st-OD-posterior.bmp","61_miam--0027-2-od.BMP","karyn",1
"552",190,236,243,"17_ohsu-0049-nv-14-OS-posterior2.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",1
"553",191,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"554",192,240,241,"5_ohsu-0054-5-os.bmp","61_miam--0027-2-od.BMP","karyn",1
"555",193,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","karyn",-1
"556",194,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","karyn",1
"557",195,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",-1
"558",196,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","karyn",1
"559",197,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","karyn",-1
"560",198,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",1
"561",199,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",-1
"562",200,242,242,"29_miam-0018-5-od.BMP","29_miam-0018-5-od.BMP","karyn",1
"563",201,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","karyn",-1
"564",202,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"565",203,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"566",204,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","karyn",1
"567",205,240,241,"5_ohsu-0054-5-os.bmp","61_miam--0027-2-od.BMP","karyn",1
"568",206,239,242,"13_4_Full.JPG","29_miam-0018-5-od.BMP","karyn",1
"569",207,240,241,"5_ohsu-0054-5-os.bmp","61_miam--0027-2-od.BMP","karyn",1
"570",208,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","karyn",-1
"571",209,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","karyn",-1
"572",210,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","karyn",1
"573",211,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",1
"574",212,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",1
"575",213,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"576",214,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"577",215,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","karyn",-1
"578",216,234,243,"93_ohsu-0072-2-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"579",217,234,243,"93_ohsu-0072-2-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"580",218,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"581",219,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",-1
"582",220,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","karyn",-1
"583",221,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","karyn",-1
"584",222,234,243,"93_ohsu-0072-2-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"585",223,236,243,"17_ohsu-0049-nv-14-OS-posterior2.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",1
"586",224,238,235,"73_ohsu-0031-cc-3rd-OS-posterior.bmp","37_miam-0018-4-os.BMP","karyn",-1
"587",225,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",-1
"588",226,236,243,"17_ohsu-0049-nv-14-OS-posterior2.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",1
"589",227,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","karyn",1
"590",228,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","karyn",1
"591",229,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","karyn",-1
"592",230,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","karyn",-1
"593",231,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",-1
"594",232,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","karyn",-1
"595",233,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","karyn",-1
"596",234,234,243,"93_ohsu-0072-2-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",1
"597",235,237,245,"9_miam-0014-3-os.BMP","45_ohsu-0001-6-os-posterior2.bmp","karyn",1
"598",236,240,241,"5_ohsu-0054-5-os.bmp","61_miam--0027-2-od.BMP","karyn",1
"599",237,244,228,"21_ohsu-0124-6-OS-posterior.bmp","65_ohsu-0060-3-OS-posterior.bmp","karyn",1
"600",238,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",1
"601",239,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",-1
"602",240,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"603",241,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",1
"604",242,235,244,"37_miam-0018-4-os.BMP","21_ohsu-0124-6-OS-posterior.bmp","karyn",-1
"605",243,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","karyn",-1
"606",244,242,242,"29_miam-0018-5-od.BMP","29_miam-0018-5-od.BMP","karyn",1
"607",245,232,241,"53_ohsu-0041-am-1st-OD-posterior.bmp","61_miam--0027-2-od.BMP","karyn",-1
"608",246,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","karyn",-1
"609",247,234,243,"93_ohsu-0072-2-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"610",248,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",-1
"611",249,236,243,"17_ohsu-0049-nv-14-OS-posterior2.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",1
"612",250,232,241,"53_ohsu-0041-am-1st-OD-posterior.bmp","61_miam--0027-2-od.BMP","karyn",-1
"613",251,232,241,"53_ohsu-0041-am-1st-OD-posterior.bmp","61_miam--0027-2-od.BMP","karyn",1
"614",252,239,242,"13_4_Full.JPG","29_miam-0018-5-od.BMP","karyn",1
"615",253,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","karyn",-1
"616",254,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"617",255,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",-1
"618",256,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","karyn",1
"619",257,239,242,"13_4_Full.JPG","29_miam-0018-5-od.BMP","karyn",1
"620",258,235,244,"37_miam-0018-4-os.BMP","21_ohsu-0124-6-OS-posterior.bmp","karyn",1
"621",259,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","karyn",-1
"622",260,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",-1
"623",261,234,243,"93_ohsu-0072-2-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"624",262,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","karyn",1
"625",263,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","karyn",1
"626",264,244,228,"21_ohsu-0124-6-OS-posterior.bmp","65_ohsu-0060-3-OS-posterior.bmp","karyn",-1
"627",265,232,241,"53_ohsu-0041-am-1st-OD-posterior.bmp","61_miam--0027-2-od.BMP","karyn",1
"628",266,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",1
"629",267,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",-1
"630",268,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"631",269,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",1
"632",270,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","karyn",1
"633",271,240,241,"5_ohsu-0054-5-os.bmp","61_miam--0027-2-od.BMP","karyn",1
"634",272,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",-1
"635",273,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","karyn",-1
"636",274,237,245,"9_miam-0014-3-os.BMP","45_ohsu-0001-6-os-posterior2.bmp","karyn",-1
"637",275,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","karyn",-1
"638",276,242,242,"29_miam-0018-5-od.BMP","29_miam-0018-5-od.BMP","karyn",1
"639",277,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","karyn",1
"640",278,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"641",279,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",-1
"642",280,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","karyn",-1
"643",281,238,235,"73_ohsu-0031-cc-3rd-OS-posterior.bmp","37_miam-0018-4-os.BMP","karyn",-1
"644",282,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"645",283,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","karyn",-1
"646",284,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"647",285,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"648",286,232,241,"53_ohsu-0041-am-1st-OD-posterior.bmp","61_miam--0027-2-od.BMP","karyn",-1
"649",287,240,241,"5_ohsu-0054-5-os.bmp","61_miam--0027-2-od.BMP","karyn",1
"650",288,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",1
"651",289,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","karyn",1
"652",290,241,228,"61_miam--0027-2-od.BMP","65_ohsu-0060-3-OS-posterior.bmp","karyn",-1
"653",291,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","karyn",1
"654",292,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","karyn",-1
"655",293,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","karyn",1
"656",294,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","karyn",-1
"657",295,235,244,"37_miam-0018-4-os.BMP","21_ohsu-0124-6-OS-posterior.bmp","karyn",-1
"658",296,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",-1
"659",297,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"660",298,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","karyn",-1
"661",299,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"662",300,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","karyn",-1
"663",301,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","karyn",-1
"664",302,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",-1
"665",303,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","karyn",-1
"666",304,238,235,"73_ohsu-0031-cc-3rd-OS-posterior.bmp","37_miam-0018-4-os.BMP","karyn",-1
"667",305,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",1
"668",306,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",1
"669",307,245,237,"45_ohsu-0001-6-os-posterior2.bmp","9_miam-0014-3-os.BMP","karyn",1
"670",308,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","karyn",-1
"671",309,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",1
"672",310,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","karyn",1
"673",311,232,241,"53_ohsu-0041-am-1st-OD-posterior.bmp","61_miam--0027-2-od.BMP","karyn",1
"674",312,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","karyn",-1
"675",313,242,242,"29_miam-0018-5-od.BMP","29_miam-0018-5-od.BMP","karyn",1
"676",314,238,235,"73_ohsu-0031-cc-3rd-OS-posterior.bmp","37_miam-0018-4-os.BMP","karyn",-1
"677",315,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","karyn",-1
"678",316,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","karyn",1
"679",317,234,243,"93_ohsu-0072-2-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"680",318,235,244,"37_miam-0018-4-os.BMP","21_ohsu-0124-6-OS-posterior.bmp","karyn",-1
"681",319,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"682",320,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","karyn",-1
"683",321,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","karyn",1
"684",322,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","karyn",-1
"685",323,237,245,"9_miam-0014-3-os.BMP","45_ohsu-0001-6-os-posterior2.bmp","karyn",-1
"686",324,235,244,"37_miam-0018-4-os.BMP","21_ohsu-0124-6-OS-posterior.bmp","karyn",-1
"687",325,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","karyn",-1
"688",326,240,241,"5_ohsu-0054-5-os.bmp","61_miam--0027-2-od.BMP","karyn",1
"689",327,234,243,"93_ohsu-0072-2-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"690",328,239,242,"13_4_Full.JPG","29_miam-0018-5-od.BMP","karyn",1
"691",329,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","karyn",-1
"692",330,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","karyn",1
"693",331,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","karyn",-1
"694",332,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","karyn",-1
"695",333,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","karyn",1
"696",334,235,244,"37_miam-0018-4-os.BMP","21_ohsu-0124-6-OS-posterior.bmp","karyn",1
"697",335,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",1
"698",336,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",1
"699",337,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","karyn",-1
"700",338,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","karyn",-1
"701",339,239,242,"13_4_Full.JPG","29_miam-0018-5-od.BMP","karyn",1
"702",340,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","karyn",-1
"703",341,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","karyn",-1
"704",342,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","karyn",1
"705",343,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","karyn",1
"706",344,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","karyn",1
"707",345,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","karyn",1
"708",346,235,244,"37_miam-0018-4-os.BMP","21_ohsu-0124-6-OS-posterior.bmp","karyn",-1
